created_at,sku_id,store_id,inventory,selling_price,mrp,prev_inventory
"2025-03-24 19:41:07",547731,30248,3,93,99,3
"2025-03-25 01:38:22",547731,30248,3,93,99,3
"2025-03-25 12:40:07",547731,30248,3,93,99,3
"2025-03-25 18:31:01",547731,30248,1,93,99,3
"2025-03-25 19:40:54",547731,30248,1,93,99,1
"2025-03-26 00:34:20",547731,30248,1,93,99,1
"2025-03-26 12:44:46",547731,30248,6,93,99,1
"2025-03-26 18:25:35",547731,30248,6,93,99,6
"2025-03-26 19:32:20",547731,30248,6,93,99,6
"2025-03-27 03:59:16",547731,30248,6,93,99,6
"2025-03-27 19:59:19",547731,30248,5,93,99,6
"2025-03-28 03:57:22",547731,30248,5,93,99,5
"2025-03-28 12:41:40",547731,30248,5,93,99,5
"2025-03-28 18:29:33",547731,30248,4,93,99,5
"2025-03-28 19:47:02",547731,30248,4,93,99,4
"2025-03-29 01:08:46",547731,30248,4,93,99,4
"2025-03-29 06:39:33",547731,30248,4,93,99,4
"2025-03-29 12:33:18",547731,30248,2,93,99,4
"2025-03-29 20:08:37",547731,30248,0,93,99,2
"2025-03-29 20:14:55",547731,30248,0,93,99,0
"2025-03-30 02:10:45",547731,30248,0,93,99,0
"2025-03-30 12:30:19",547731,30248,0,93,99,0
"2025-03-30 18:23:13",547731,30248,7,93,99,0
"2025-03-30 19:59:41",547731,30248,7,93,99,7
"2025-03-31 04:02:58",547731,30248,7,93,99,7
"2025-03-31 12:43:47",547731,30248,7,93,99,7
"2025-03-31 18:35:14",547731,30248,7,93,99,7
"2025-03-31 19:43:42",547731,30248,7,93,99,7
"2025-04-01 01:08:59",547731,30248,7,90,99,7
"2025-04-01 12:36:16",547731,30248,6,90,99,7
"2025-04-01 19:49:20",547731,30248,6,90,99,6
"2025-04-01 19:54:57",547731,30248,6,90,99,6
"2025-04-02 07:14:45",547731,30248,5,90,99,6
"2025-03-01 01:02:31",547731,30299,1,93,99,NULL
"2025-03-01 07:15:24",547731,30299,4,93,99,1
"2025-03-03 19:27:10",547731,30299,0,93,99,4
"2025-03-04 00:29:27",547731,30299,0,93,99,0
"2025-03-04 08:32:09",547731,30299,3,93,99,0
"2025-03-04 12:22:02",547731,30299,2,93,99,3
"2025-03-04 18:24:00",547731,30299,1,93,99,2
"2025-03-05 01:29:29",547731,30299,1,93,99,1
"2025-03-05 06:23:17",547731,30299,5,93,99,1
"2025-03-05 12:28:00",547731,30299,5,93,99,5
"2025-03-05 18:24:36",547731,30299,5,93,99,5
"2025-03-06 00:52:49",547731,30299,7,93,99,5
"2025-03-06 06:21:22",547731,30299,7,93,99,7
"2025-03-06 12:25:10",547731,30299,7,93,99,7
"2025-03-06 18:26:17",547731,30299,7,93,99,7
"2025-03-07 01:02:50",547731,30299,7,93,99,7
"2025-03-07 07:05:10",547731,30299,7,93,99,7
"2025-03-07 12:33:22",547731,30299,7,93,99,7
"2025-03-07 19:00:18",547731,30299,7,93,99,7
"2025-03-08 00:51:23",547731,30299,7,93,99,7
"2025-03-08 06:20:24",547731,30299,7,93,99,7
"2025-03-08 12:24:47",547731,30299,7,93,99,7
"2025-03-08 18:18:42",547731,30299,6,93,99,7
"2025-03-09 00:55:19",547731,30299,6,93,99,6
"2025-03-09 06:21:40",547731,30299,6,93,99,6
"2025-03-09 12:21:40",547731,30299,6,93,99,6
"2025-03-09 19:01:09",547731,30299,6,93,99,6
"2025-03-10 00:47:36",547731,30299,6,93,99,6
"2025-03-10 06:20:38",547731,30299,6,93,99,6
"2025-03-10 12:29:27",547731,30299,5,93,99,6
"2025-03-10 18:23:33",547731,30299,5,93,99,5
"2025-03-11 01:02:44",547731,30299,5,93,99,5
"2025-03-11 06:29:05",547731,30299,3,93,99,5
"2025-03-11 12:24:16",547731,30299,3,93,99,3
"2025-03-11 18:29:29",547731,30299,3,93,99,3
"2025-03-12 00:54:42",547731,30299,3,93,99,3
"2025-03-12 06:29:03",547731,30299,1,93,99,3
"2025-03-12 12:37:33",547731,30299,1,93,99,1
"2025-03-12 18:21:14",547731,30299,1,93,99,1
"2025-03-13 01:07:02",547731,30299,3,93,99,1
"2025-03-13 06:27:13",547731,30299,0,93,99,3
"2025-03-13 12:31:37",547731,30299,1,93,99,0
"2025-03-16 06:50:49",547731,30299,7,93,99,1
"2025-03-16 12:31:49",547731,30299,7,93,99,7
"2025-03-16 18:29:05",547731,30299,7,93,99,7
"2025-03-17 01:25:59",547731,30299,7,93,99,7
"2025-03-17 12:38:54",547731,30299,7,93,99,7
"2025-03-17 18:27:41",547731,30299,5,93,99,7
"2025-03-18 01:06:09",547731,30299,5,93,99,5
"2025-03-18 06:23:19",547731,30299,5,93,99,5
"2025-03-18 12:30:46",547731,30299,5,93,99,5
"2025-03-18 18:30:48",547731,30299,5,93,99,5
"2025-03-19 03:09:02",547731,30299,5,93,99,5
"2025-03-19 12:37:31",547731,30299,5,93,99,5
"2025-03-19 18:29:33",547731,30299,5,93,99,5
"2025-03-20 01:05:57",547731,30299,5,93,99,5
"2025-03-20 06:37:18",547731,30299,5,93,99,5
"2025-03-20 12:37:32",547731,30299,4,93,99,5
"2025-03-20 18:33:33",547731,30299,4,93,99,4
"2025-03-21 02:31:20",547731,30299,4,93,99,4
"2025-03-21 12:29:54",547731,30299,2,93,99,4
"2025-03-21 18:33:35",547731,30299,2,93,99,2
"2025-03-22 01:02:46",547731,30299,2,93,99,2
"2025-03-22 06:36:37",547731,30299,9,93,99,2
"2025-03-22 12:30:43",547731,30299,8,93,99,9
"2025-03-22 18:39:00",547731,30299,8,93,99,8
"2025-03-23 02:14:53",547731,30299,8,93,99,8
"2025-03-23 12:26:53",547731,30299,8,93,99,8
"2025-03-23 18:28:55",547731,30299,8,93,99,8
"2025-03-24 02:16:28",547731,30299,8,93,99,8
"2025-03-24 12:33:46",547731,30299,8,93,99,8
"2025-03-24 18:33:22",547731,30299,8,93,99,8
"2025-03-25 02:59:17",547731,30299,8,93,99,8
"2025-03-25 12:44:29",547731,30299,8,93,99,8
"2025-03-25 18:30:48",547731,30299,8,93,99,8
"2025-03-26 07:20:03",547731,30299,8,93,99,8
"2025-03-26 12:41:07",547731,30299,8,93,99,8
"2025-03-26 18:28:14",547731,30299,8,93,99,8
"2025-03-27 03:32:43",547731,30299,8,93,99,8
"2025-03-27 12:37:51",547731,30299,8,93,99,8
"2025-03-27 18:31:50",547731,30299,8,93,99,8
"2025-03-28 04:09:23",547731,30299,8,93,99,8
"2025-03-28 12:44:14",547731,30299,8,93,99,8
"2025-03-28 18:27:35",547731,30299,8,93,99,8
"2025-03-29 01:09:29",547731,30299,8,93,99,8
"2025-03-29 06:39:37",547731,30299,8,93,99,8
"2025-03-29 12:38:17",547731,30299,8,93,99,8
"2025-03-29 18:26:01",547731,30299,8,93,99,8
"2025-03-30 12:33:26",547731,30299,8,93,99,8
"2025-03-30 18:25:08",547731,30299,8,93,99,8
"2025-03-31 03:06:37",547731,30299,8,93,99,8
"2025-03-31 12:42:37",547731,30299,8,93,99,8
"2025-03-31 18:32:13",547731,30299,8,93,99,8
"2025-04-01 02:19:23",547731,30299,8,90,99,8
"2025-04-01 12:40:39",547731,30299,8,90,99,8
"2025-04-01 18:31:38",547731,30299,7,90,99,8
"2025-04-02 01:26:03",547731,30299,7,90,99,7
"2025-03-01 00:50:20",547731,30303,2,93,99,NULL
"2025-03-01 00:54:11",547731,30303,2,93,99,2
"2025-03-01 01:13:20",547731,30303,2,93,99,2
"2025-03-01 06:06:39",547731,30303,2,93,99,2
"2025-03-01 06:34:42",547731,30303,2,93,99,2
"2025-03-04 00:14:45",547731,30303,5,93,99,2
"2025-03-04 08:23:09",547731,30303,5,93,99,5
"2025-03-04 12:00:14",547731,30303,5,93,99,5
"2025-03-04 18:01:14",547731,30303,5,93,99,5
"2025-03-05 00:01:14",547731,30303,5,93,99,5
"2025-03-05 06:06:39",547731,30303,5,93,99,5
"2025-03-05 12:10:04",547731,30303,5,93,99,5
"2025-03-05 18:11:41",547731,30303,3,93,99,5
"2025-03-06 00:02:58",547731,30303,3,93,99,3
"2025-03-06 06:04:41",547731,30303,3,93,99,3
"2025-03-06 12:14:55",547731,30303,2,93,99,3
"2025-03-06 18:26:51",547731,30303,1,93,99,2
"2025-03-07 00:17:39",547731,30303,1,93,99,1
"2025-03-07 06:11:18",547731,30303,0,93,99,1
"2025-03-07 07:00:58",547731,30303,0,93,99,0
"2025-03-07 12:01:45",547731,30303,0,93,99,0
"2025-03-07 18:01:25",547731,30303,0,93,99,0
"2025-03-08 00:00:14",547731,30303,0,93,99,0
"2025-03-08 06:13:41",547731,30303,0,93,99,0
"2025-03-08 12:06:19",547731,30303,0,93,99,0
"2025-03-08 18:17:40",547731,30303,0,93,99,0
"2025-03-09 00:03:00",547731,30303,0,93,99,0
"2025-03-09 06:01:02",547731,30303,5,93,99,0
"2025-03-09 12:21:38",547731,30303,4,93,99,5
"2025-03-09 18:01:32",547731,30303,4,93,99,4
"2025-03-10 00:22:36",547731,30303,4,93,99,4
"2025-03-11 00:03:15",547731,30303,4,93,99,4
"2025-03-11 12:00:17",547731,30303,4,93,99,4
"2025-03-11 13:15:37",547731,30303,4,93,99,4
"2025-03-11 18:00:15",547731,30303,4,93,99,4
"2025-03-11 19:14:40",547731,30303,4,93,99,4
"2025-03-12 00:22:12",547731,30303,4,93,99,4
"2025-03-12 01:49:18",547731,30303,4,93,99,4
"2025-03-12 06:05:47",547731,30303,4,93,99,4
"2025-03-12 07:24:51",547731,30303,4,93,99,4
"2025-03-12 12:02:08",547731,30303,4,93,99,4
"2025-03-12 13:26:13",547731,30303,4,93,99,4
"2025-03-12 18:02:09",547731,30303,3,93,99,4
"2025-03-12 19:09:43",547731,30303,3,93,99,3
"2025-03-13 01:48:53",547731,30303,3,93,99,3
"2025-03-13 01:56:01",547731,30303,3,93,99,3
"2025-03-13 06:19:38",547731,30303,3,93,99,3
"2025-03-13 07:06:27",547731,30303,3,93,99,3
"2025-03-13 12:10:06",547731,30303,2,93,99,3
"2025-03-13 13:09:17",547731,30303,2,93,99,2
"2025-03-13 18:00:13",547731,30303,2,93,99,2
"2025-03-16 06:45:53",547731,30303,5,93,99,2
"2025-03-16 07:20:24",547731,30303,4,93,99,5
"2025-03-16 12:22:30",547731,30303,2,93,99,4
"2025-03-16 13:16:49",547731,30303,2,93,99,2
"2025-03-16 18:01:04",547731,30303,2,93,99,2
"2025-03-16 19:07:52",547731,30303,2,93,99,2
"2025-03-17 00:14:09",547731,30303,2,93,99,2
"2025-03-17 06:47:12",547731,30303,4,93,99,2
"2025-03-17 12:01:13",547731,30303,4,93,99,4
"2025-03-17 13:23:44",547731,30303,4,93,99,4
"2025-03-17 18:16:24",547731,30303,4,93,99,4
"2025-03-17 19:07:51",547731,30303,4,93,99,4
"2025-03-18 00:08:10",547731,30303,4,93,99,4
"2025-03-18 00:13:05",547731,30303,4,93,99,4
"2025-03-18 01:56:11",547731,30303,4,93,99,4
"2025-03-18 06:16:04",547731,30303,4,93,99,4
"2025-03-18 07:24:00",547731,30303,4,93,99,4
"2025-03-18 12:04:23",547731,30303,4,93,99,4
"2025-03-18 13:09:20",547731,30303,4,93,99,4
"2025-03-18 18:13:07",547731,30303,4,93,99,4
"2025-03-18 19:28:41",547731,30303,4,93,99,4
"2025-03-19 00:00:14",547731,30303,4,93,99,4
"2025-03-19 06:57:12",547731,30303,4,93,99,4
"2025-03-19 12:17:15",547731,30303,4,93,99,4
"2025-03-19 13:41:07",547731,30303,4,93,99,4
"2025-03-19 18:22:01",547731,30303,4,93,99,4
"2025-03-19 19:36:13",547731,30303,4,93,99,4
"2025-03-20 02:04:50",547731,30303,4,93,99,4
"2025-03-20 02:19:04",547731,30303,4,93,99,4
"2025-03-20 06:21:56",547731,30303,4,93,99,4
"2025-03-20 07:49:09",547731,30303,4,93,99,4
"2025-03-20 12:11:11",547731,30303,4,93,99,4
"2025-03-20 14:03:42",547731,30303,4,93,99,4
"2025-03-20 18:00:14",547731,30303,4,93,99,4
"2025-03-20 19:40:55",547731,30303,4,93,99,4
"2025-03-21 00:07:33",547731,30303,4,93,99,4
"2025-03-21 07:12:08",547731,30303,3,93,99,4
"2025-03-21 12:03:02",547731,30303,3,93,99,3
"2025-03-21 13:51:51",547731,30303,3,93,99,3
"2025-03-21 18:00:13",547731,30303,3,93,99,3
"2025-03-21 19:39:31",547731,30303,3,93,99,3
"2025-03-22 00:19:33",547731,30303,3,93,99,3
"2025-03-22 02:18:04",547731,30303,3,93,99,3
"2025-03-22 06:02:56",547731,30303,1,93,99,3
"2025-03-22 07:32:21",547731,30303,1,93,99,1
"2025-03-22 12:10:27",547731,30303,1,93,99,1
"2025-03-22 13:38:59",547731,30303,1,93,99,1
"2025-03-22 18:18:31",547731,30303,1,93,99,1
"2025-03-22 19:28:34",547731,30303,1,93,99,1
"2025-03-23 00:01:22",547731,30303,1,93,99,1
"2025-03-23 07:05:45",547731,30303,5,93,99,1
"2025-03-23 12:23:33",547731,30303,5,93,99,5
"2025-03-23 13:48:38",547731,30303,5,93,99,5
"2025-03-23 18:00:14",547731,30303,5,93,99,5
"2025-03-23 19:29:44",547731,30303,5,93,99,5
"2025-03-24 00:12:08",547731,30303,5,93,99,5
"2025-03-24 00:14:40",547731,30303,5,93,99,5
"2025-03-24 06:52:51",547731,30303,5,93,99,5
"2025-03-24 12:23:06",547731,30303,5,93,99,5
"2025-03-24 13:39:10",547731,30303,5,93,99,5
"2025-03-24 18:03:59",547731,30303,5,93,99,5
"2025-03-24 20:16:29",547731,30303,5,93,99,5
"2025-03-25 00:24:11",547731,30303,5,93,99,5
"2025-03-25 06:44:57",547731,30303,5,93,99,5
"2025-03-25 12:31:51",547731,30303,5,93,99,5
"2025-03-25 13:42:25",547731,30303,5,93,99,5
"2025-03-25 18:20:44",547731,30303,5,93,99,5
"2025-03-25 19:35:28",547731,30303,5,93,99,5
"2025-03-26 01:00:17",547731,30303,5,93,99,5
"2025-03-26 07:10:03",547731,30303,4,93,99,5
"2025-03-26 12:11:15",547731,30303,3,93,99,4
"2025-03-26 13:43:20",547731,30303,3,93,99,3
"2025-03-26 18:20:15",547731,30303,3,93,99,3
"2025-03-26 19:29:37",547731,30303,3,93,99,3
"2025-03-27 00:14:15",547731,30303,3,93,99,3
"2025-03-27 07:09:18",547731,30303,0,93,99,3
"2025-03-27 12:32:07",547731,30303,0,93,99,0
"2025-03-27 13:34:17",547731,30303,0,93,99,0
"2025-03-27 18:26:06",547731,30303,0,93,99,0
"2025-03-28 00:01:52",547731,30303,0,93,99,0
"2025-03-28 07:00:59",547731,30303,4,93,99,0
"2025-03-28 12:02:06",547731,30303,4,93,99,4
"2025-03-28 14:01:37",547731,30303,4,93,99,4
"2025-03-28 18:21:23",547731,30303,4,93,99,4
"2025-03-28 19:52:32",547731,30303,4,93,99,4
"2025-03-29 00:56:20",547731,30303,4,93,99,4
"2025-03-29 02:24:01",547731,30303,4,93,99,4
"2025-03-29 06:00:27",547731,30303,3,93,99,4
"2025-03-29 07:43:22",547731,30303,3,93,99,3
"2025-03-29 12:24:45",547731,30303,3,93,99,3
"2025-03-29 14:11:28",547731,30303,1,93,99,3
"2025-03-29 18:24:42",547731,30303,1,93,99,1
"2025-03-29 20:03:42",547731,30303,1,93,99,1
"2025-03-30 00:18:43",547731,30303,1,93,99,1
"2025-03-30 07:29:31",547731,30303,1,93,99,1
"2025-03-30 12:00:14",547731,30303,1,93,99,1
"2025-03-30 13:56:26",547731,30303,0,93,99,1
"2025-03-30 18:08:53",547731,30303,1,93,99,0
"2025-03-30 19:36:50",547731,30303,2,93,99,1
"2025-03-31 00:11:17",547731,30303,5,93,99,2
"2025-03-31 07:07:25",547731,30303,5,93,99,5
"2025-03-31 12:09:51",547731,30303,3,93,99,5
"2025-03-31 14:10:58",547731,30303,3,93,99,3
"2025-03-31 18:08:45",547731,30303,2,93,99,3
"2025-03-31 19:36:43",547731,30303,2,93,99,2
"2025-04-01 00:18:53",547731,30303,2,90,99,2
"2025-04-01 00:40:51",547731,30303,2,90,99,2
"2025-04-01 07:30:20",547731,30303,2,90,99,2
"2025-04-01 12:31:16",547731,30303,0,90,99,2
"2025-04-01 13:52:50",547731,30303,0,90,99,0
"2025-04-01 18:04:50",547731,30303,0,90,99,0
"2025-04-01 19:48:46",547731,30303,4,90,99,0
"2025-04-02 00:03:29",547731,30303,4,90,99,4
"2025-03-01 01:06:01",547731,30308,0,93,99,NULL
"2025-03-01 07:17:13",547731,30308,0,93,99,0
"2025-03-03 18:40:03",547731,30308,0,93,99,0
"2025-03-04 00:31:07",547731,30308,4,93,99,0
"2025-03-04 08:30:26",547731,30308,3,93,99,4
"2025-03-04 12:24:19",547731,30308,3,93,99,3
"2025-03-04 18:25:25",547731,30308,2,93,99,3
"2025-03-05 01:25:37",547731,30308,2,93,99,2
"2025-03-05 06:24:48",547731,30308,2,93,99,2
"2025-03-05 12:27:55",547731,30308,2,93,99,2
"2025-03-05 18:24:21",547731,30308,0,93,99,2
"2025-03-06 00:53:21",547731,30308,0,93,99,0
"2025-03-06 06:22:40",547731,30308,0,93,99,0
"2025-03-06 12:25:18",547731,30308,3,93,99,0
"2025-03-06 18:25:58",547731,30308,3,93,99,3
"2025-03-07 01:03:02",547731,30308,3,93,99,3
"2025-03-07 06:24:29",547731,30308,6,93,99,3
"2025-03-07 12:30:03",547731,30308,7,93,99,6
"2025-03-07 18:55:32",547731,30308,1,93,99,7
"2025-03-08 00:47:00",547731,30308,7,93,99,1
"2025-03-08 06:20:53",547731,30308,7,93,99,7
"2025-03-08 12:23:10",547731,30308,7,93,99,7
"2025-03-08 18:18:32",547731,30308,6,93,99,7
"2025-03-09 00:58:43",547731,30308,6,93,99,6
"2025-03-09 06:24:20",547731,30308,5,93,99,6
"2025-03-09 12:23:10",547731,30308,5,93,99,5
"2025-03-09 18:19:05",547731,30308,5,93,99,5
"2025-03-10 00:33:20",547731,30308,5,93,99,5
"2025-03-10 06:21:09",547731,30308,5,93,99,5
"2025-03-10 12:29:38",547731,30308,4,93,99,5
"2025-03-10 18:23:02",547731,30308,4,93,99,4
"2025-03-11 01:06:05",547731,30308,4,93,99,4
"2025-03-11 01:34:55",547731,30308,4,93,99,4
"2025-03-11 06:28:14",547731,30308,4,93,99,4
"2025-03-11 06:50:49",547731,30308,4,93,99,4
"2025-03-11 12:27:34",547731,30308,4,93,99,4
"2025-03-11 13:02:48",547731,30308,4,93,99,4
"2025-03-12 01:44:36",547731,30308,4,93,99,4
"2025-03-12 01:49:53",547731,30308,4,93,99,4
"2025-03-12 06:29:10",547731,30308,6,93,99,4
